"id","yend","color","start","end","curvature","dif","ystart"
"93161987",2,"меншу",100,90.5054624343757,-58.2658587591828,-371.4,1
"93177383",1,"однакову",100,100,-44.9890074534828,0,0
"93177383",2,"більшу",100,107.485786766047,-40.8672493610024,115.3,1
"93185724",1,"однакову",100,100,-44.9890074534828,0,0
"93185724",2,"більшу",100,107.699998886092,-29.1926287379127,441.88,1
"93237783",1,"однакову",100,100,-44.9890074534828,0,0
"93237783",2,"більшу",100,105.579123940552,-35.782079468068,257.55,1
"93255844",1,"однакову",100,100,-44.9890074534828,0,0
"93255844",2,"більшу",100,105.204206536291,-28.6521171823333,457,1
"93256014",1,"однакову",100,100,-44.9890074534828,0,0
"93256014",2,"більшу",100,108.850510021439,-44.5371512324164,12.64,1
"93256014",3,"меншу",108.850510021439,103.272057421273,-45.1155557938764,-3.54000000000002,2
"93256014",4,"більшу",103.272057421273,112.180521338014,-38.3323502600676,186.21,3
"93288008",1,"однакову",100,100,-44.9890074534828,0,0
"93288008",2,"більшу",100,108.8193374197,-44.5196346542263,13.13,1
"93288008",3,"меншу",108.8193374197,103.104077872122,-45.4583802527392,-13.13,2
"93288008",4,"меншу",103.104077872122,94.8137455852702,-47.6851305700038,-75.42,3
"93322671",1,"однакову",100,100,-44.9890074534828,0,0
"93322671",2,"однакову",100,100,-44.9890074534828,0,1
"93322671",3,"однакову",100,100,-44.9890074534828,0,2
"93322671",4,"меншу",100,93.5925539571326,-46.386043934438,-39.08,3
"93340513",1,"однакову",100,100,-44.9890074534828,0,0
"93340513",2,"однакову",100,100,-44.9890074534828,0,1
"93344060",1,"однакову",100,100,-44.9890074534828,0,0
"93344060",2,"меншу",100,94.9139370769262,-46.3703147621856,-38.6399999999999,1
"93359191",1,"однакову",100,100,-44.9890074534828,0,0
"93359191",2,"меншу",100,91.647244571941,-50.4963626289167,-154.06,1
"93371808",1,"однакову",100,100,-44.9890074534828,0,0
"93371808",2,"більшу",100,107.984887034399,-43.8736661483189,31.2,1
"93371808",3,"більшу",107.984887034399,115.866773274029,-44.1846747814896,22.5,2
"93382270",1,"однакову",100,100,-44.9890074534828,0,0
"93382270",2,"меншу",100,90.3762024617754,-47.1338945787978,-60,1
"93382270",3,"більшу",90.3762024617754,96.1725371913053,-42.8441203281677,60,2
"93382270",4,"однакову",96.1725371913053,96.1725371913053,-44.9890074534828,0,3
"93439868",1,"однакову",100,100,-44.9890074534828,0,0
"93439868",2,"меншу",100,91.3819162989967,-52.5586715999071,-211.75,1
"93439868",3,"більшу",91.3819162989967,97.1358991472516,-27.5786011761131,487.03,2
"93442375",1,"однакову",100,100,-44.9890074534828,0,0
"93442659",1,"однакову",100,100,-44.9890074534828,0,0
"93449461",1,"однакову",100,100,-44.9890074534828,0,0
"93449461",2,"більшу",100,105.460440611932,-12.7985414767548,900.48,1
"93449461",3,"меншу",105.460440611932,97.8145899786614,-79.2357052210128,-958,2
"93461668",1,"однакову",100,100,-44.9890074534828,0,0
"93461668",2,"більшу",100,109.48141079396,-44.4295493949631,15.65,1
"93461668",3,"більшу",109.48141079396,115.347515309695,-25.191699286825,553.8,2
"93461668",4,"меншу",115.347515309695,105.657930425368,-52.5032620158364,-210.2,3
"93461668",5,"більшу",105.657930425368,110.812975575682,-34.2574222031566,300.2,4
"93461668",6,"меншу",110.812975575682,103.163756499998,-46.8986719573883,-53.4200000000001,5
"93511084",1,"однакову",100,100,-44.9890074534828,0,0
"93511084",2,"більшу",100,105.521912948461,-19.3951418306612,715.95,1
"93552285",1,"однакову",100,100,-44.9890074534828,0,0
"93552285",2,"більшу",100,109.228293098276,-19.0541047777361,725.49,1
"93552768",1,"однакову",100,100,-44.9890074534828,0,0
"93552768",2,"однакову",100,100,-44.9890074534828,0,1
"93575581",1,"однакову",100,100,-44.9890074534828,0,0
"93575581",2,"більшу",100,107.278020842932,-29.6173163887251,430,1
"93575581",3,"однакову",107.278020842932,107.278020842932,-44.9890074534828,0,2
"93575581",4,"однакову",107.278020842932,107.278020842932,-44.9890074534828,0,3
"93575581",5,"меншу",107.278020842932,98.5275059670676,-59.2167587180725,-398,4
"93577249",1,"однакову",100,100,-44.9890074534828,0,0
"93577249",2,"меншу",100,90.7490107952617,-48.5059073766243,-98.38,1
"93577249",3,"меншу",90.7490107952617,82.9236879548989,-48.1841743078271,-89.38,2
"93600534",1,"однакову",100,100,-44.9890074534828,0,0
"93600534",2,"однакову",100,100,-44.9890074534828,0,1
"93618651",1,"однакову",100,100,-44.9890074534828,0,0
"93618651",2,"однакову",100,100,-44.9890074534828,0,1
"93618651",3,"однакову",100,100,-44.9890074534828,0,2
"93618651",4,"однакову",100,100,-44.9890074534828,0,3
"93642326",1,"однакову",100,100,-44.9890074534828,0,0
"93642326",2,"більшу",100,106.34800460306,-41.1385775823547,107.71,1
"93642326",3,"більшу",106.34800460306,112.900674554985,-39.945662859492,141.08,2
"93656297",1,"однакову",100,100,-44.9890074534828,0,0
"93656297",2,"меншу",100,92.4700685753487,-57.2677712835362,-343.48,1
"93656297",3,"меншу",92.4700685753487,85.3257827786729,-67.3440935170787,-625.35,2
"93656297",4,"більшу",85.3257827786729,91.9394705153536,-41.5296620015372,96.77,3
"93656895",1,"однакову",100,100,-44.9890074534828,0,0
"93656895",2,"більшу",100,108.840255435789,-41.9808032602284,84.15,1
"93656895",3,"меншу",108.840255435789,102.76629745611,-47.9972116467371,-84.15,2
"93656895",4,"однакову",102.76629745611,102.76629745611,-44.9890074534828,0,3
"93656895",5,"більшу",102.76629745611,108.689295224613,-41.9808032602284,84.15,4
"93656895",6,"більшу",108.689295224613,117.678739528637,-40.704595420666,119.85,5
"93687201",1,"однакову",100,100,-44.9890074534828,0,0
"93687201",2,"однакову",100,100,-44.9890074534828,0,1
"93691111",1,"однакову",100,100,-44.9890074534828,0,0
"93691111",2,"більшу",100,106.758970716037,-41.7681019536347,90.1,1
"93712524",1,"однакову",100,100,-44.9890074534828,0,0
"93712524",2,"меншу",100,92.0366284844931,-49.6827354460472,-131.3,1
"93761045",1,"однакову",100,100,-44.9890074534828,0,0
"93761045",2,"меншу",100,91.9071851973422,-48.4311938084258,-96.29,1
"93761045",3,"більшу",91.9071851973422,97.9905912873801,-28.2188499830197,469.12,2
"93800515",1,"однакову",100,100,-44.9890074534828,0,0
"93800515",2,"меншу",100,90.7794007495977,-48.7611489445368,-105.52,1
"93800515",3,"більшу",90.7794007495977,97.4534565943759,-31.9909914740737,363.6,2
"93843462",1,"однакову",100,100,-44.9890074534828,0,0
"93843462",2,"меншу",100,93.6611351824831,-47.5982626414285,-72.99,1
"93850226",1,"однакову",100,100,-44.9890074534828,0,0
"93850226",2,"меншу",100,91.6645834967494,-45.7754660660983,-22,1
"93890397",1,"однакову",100,100,-44.9890074534828,0,0
"93890397",2,"більшу",100,109.0327550238,-42.4637603446119,70.64,1
"93911166",1,"однакову",100,100,-44.9890074534828,0,0
"93911166",2,"меншу",100,92.3631301568821,-120,-2098.32,1
"93931537",1,"однакову",100,100,-44.9890074534828,0,0
"93931537",2,"більшу",100,108.189133525593,30.433803421095,2109.84,1
"93938699",1,"однакову",100,100,-44.9890074534828,0,0
"93938699",2,"меншу",100,90.6695473729633,-55.3881351993851,-290.9,1
